Round,Pick,Team,,Player,Pos,Age,B/T,Pre-Draft Team,Slotted Bonus,Signed Bonus,+/- Diff
31,924,CIN,,Justin Gomez,C,22,/,"CO
                    
                    
                    Azusa Pacific (CA)","$125,000","$5,000","$120,000"
31,925,TEX,,Hunter Bryan,SS,18,/,"HS
                    
                    
                    Redwood HS (CA)","$125,000","$125,000",
31,926,SF,,Tyler Wyatt,3B,22,/,"CO
                    
                    
                    Grand Canyon (AZ)","$125,000","$2,000","$123,000"
31,927,TOR,,Blake Sanderson,P,23,/,"CO
                    
                    
                    Florida Atlantic","$125,000","$1,000","$124,000"
31,928,NYM,,Andrew Edwards,P,22,/,"CO
                    
                    
                    New Mexico State","$125,000","$50,000","$75,000"
31,929,MIN,,Max Smith,OF,22,/,"CO
                    
                    
                    Nevada-Las Vegas","$125,000","$1,000","$124,000"
31,930,PHI,,Shane Murphy,P,18,/,"HS
                    
                    
                    Hamilton HS (AZ)","$125,000",Unsigned,
31,931,LAA,,Spencer Jones,RF,18,/,"HS
                    
                    
                    La Costa Canyon HS (CA)","$125,000",Unsigned,
31,932,ARI,,Jerrion Ealy,OF,18,/,"HS
                    
                    
                    Jackson Prep (MS)","$125,000",Unsigned,
31,933,WSH,,Brady Stover,P,21,/,"CO
                    
                    
                    South Dakota State","$125,000",Unsigned,
31,934,PIT,,Josh Bissonette,2B,22,/,"CO
                    
                    
                    Baylor (TX)","$125,000","$2,000","$123,000"
31,935,STL,,Dylan Pearce,P,22,/,"CO
                    
                    
                    Oregon State","$125,000","$3,000","$122,000"
31,936,SEA,,Jacob Meador,P,18,/,"HS
                    
                    
                    Centennial HS (TX)","$125,000",Unsigned,
31,937,ATL,,Greg Leban,P,23,/,"CO
                    
                    
                    Austin Peay State (TN)","$125,000","$5,000","$120,000"
31,938,TB,,Brannon Jordan,P,21,/,"JC
                    
                    
                    Cowley JC (KS)","$125,000",Unsigned,
31,939,COL,,Michael Curialle,SS,18,/,"HS
                    
                    
                    JSerra Catholic HS (CA)","$125,000",Unsigned,
31,940,CLE,,Jared Janczak,P,24,/,"CO
                    
                    
                    Texas Christian","$125,000","$5,000","$120,000"
31,941,LAD,,Kayler Yates,SS,18,/,"HS
                    
                    
                    Dixie HS (UT)","$125,000",Unsigned,
31,942,CHC,,Shane Combs,P,22,/,"CO
                    
                    
                    Notre Dame (IN)","$125,000","$50,000","$75,000"
31,943,MIL,,Jonathan Jones,RP,19,/,"JC
                    
                    
                    San Jacinto JC (TX)","$125,000",Unsigned,
31,944,OAK,,Matt Koehler,CF,23,/,"CO
                    
                    
                    Western Carolina (NC)","$125,000","$1,000","$124,000"
31,945,NYY,,Chad Knight,C,18,/,"HS
                    
                    
                    Staples HS (CT)","$125,000",Unsigned,
31,946,HOU,,Peyton Plumlee,P,22,/,"CO
                    
                    
                    Mississippi State","$125,000","$1,000","$124,000"
31,947,BOS,,Feleipe Franks,P,21,/,"CO
                    
                    
                    Florida","$125,000","$40,000","$85,000"
32,948,BAL,,Harris Yett,C,23,/,"CO
                    
                    
                    North Carolina-Charlotte","$125,000","$1,000","$124,000"
32,949,KC,,Saul Garza,C,21,/,"CO
                    
                    
                    Louisiana State","$125,000",Unsigned,
32,950,CHW,,Jonathan Allen,CF,22,/,San Francisco,"$125,000","$2,500","$122,500"
32,951,MIA,,Josh Simpson,P,21,/,"CO
                    
                    
                    Columbia (NY)","$125,000","$25,000","$100,000"
32,952,DET,,Jack Dellinger,P,21,/,"CO
                    
                    
                    Virginia Tech","$125,000","$60,000","$65,000"
32,953,SD,,Jason Reynolds,P,20,/,"CO
                    
                    
                    Lehigh (PA)","$125,000","$50,000","$75,000"
32,954,CIN,,Dan Serreino,P,23,/,"CO
                    
                    
                    Rowan (NJ)","$125,000","$5,000","$120,000"
32,955,TEX,,Michael Brewer,P,18,/,"HS
                    
                    
                    Hillsboro HS (MO)","$125,000","$375,000","-$250,000"
32,956,SF,,Dylan Brewer,CF,18,/,"HS
                    
                    
                    Latta HS (SC)","$125,000",Unsigned,
32,957,TOR,,Braden Halladay,P,18,/,"HS
                    
                    
                    Calvary Christian HS (FL)","$125,000",Unsigned,
32,958,NYM,,Cole Gordon,SP,23,L / R,"CO
                    
                    
                    Mississippi State","$125,000","$1,000","$124,000"
32,959,MIN,,Bryson Gandy,OF,20,/,"JC
                    
                    
                    Wallace State JC (AL)","$125,000","$25,000","$100,000"
32,960,PHI,,Logan Koester,P,17,/,"HS
                    
                    
                    Chaminade HS (NY)","$125,000",Unsigned,
32,961,LAA,,Chase Walter,P,20,/,"CO
                    
                    
                    Western Carolina (NC)","$125,000",Unsigned,
32,962,ARI,,Luke Waddell,SS,21,/,"CO
                    
                    
                    Georgia Tech","$125,000",Unsigned,
32,963,WSH,,Dylan Beasley,P,21,/,"CO
                    
                    
                    Berry College (GA)","$125,000","$50,000","$75,000"
32,964,PIT,,Jake Wright,OF,21,/,"CO
                    
                    
                    Coastal Carolina (SC)","$125,000","$125,000",
32,965,STL,,Chandler Redmond,2B,22,/,"CO
                    
                    
                    Gardner-Webb (NC)","$125,000","$3,000","$122,000"
32,966,SEA,,Jackson Tate,CF,20,/,"JC
                    
                    
                    Lawson State JC (AL)","$125,000",Unsigned,
32,967,ATL,,Cody Birdsong,2B,22,/,"CO
                    
                    
                    Quincy (IL)","$125,000","$5,000","$120,000"
32,968,TB,,Kody Huff,C,18,/,"HS
                    
                    
                    Horizon HS (AZ)","$125,000",Unsigned,
32,969,COL,,Tyler Nesbitt,P,18,/,"HS
                    
                    
                    Labelle HS (FL)","$125,000",Unsigned,
32,970,CLE,,Andrew Misiaszek,P,21,/,"CO
                    
                    
                    Northeastern","$125,000","$5,000","$120,000"
32,971,LAD,,Danny Sinatro,OF,21,/,"CO
                    
                    
                    Washington State","$125,000","$172,500","-$47,500"
32,972,CHC,,Bryce Windham,2B,22,L / R,"CO
                    
                    
                    Old Dominion (VA)","$125,000","$1,000","$124,000"
32,973,MIL,,Jeferson Figueroa,P,18,/,"HS
                    
                    
                    Florida Virtual HS (FL)","$125,000","$125,000",
32,974,OAK,,Marty Bechina,2B,22,/,"CO
                    
                    
                    Michigan State","$125,000","$1,000","$124,000"
32,975,NYY,,Ethan Hoopingarner,P,18,/,"HS
                    
                    
                    Aliso Niguel HS (CA)","$125,000",Unsigned,
32,976,HOU,,Oscar Carvajal,P,20,/,"CO
                    
                    
                    California State-Fresno","$125,000",Unsigned,
32,977,BOS,,Bradley Blalock,P,18,/,"HS
                    
                    
                    Grayson HS (GA)","$125,000","$250,000","-$125,000"
33,978,BAL,,Craig Lewis,CF,22,/,"CO
                    
                    
                    Seton Hill (PA)","$125,000","$70,000","$55,000"
33,979,KC,,Patrick Smith,P,22,/,"CO
                    
                    
                    Purdue (IN)","$125,000","$5,000","$120,000"
33,980,CHW,,Trey Jeans,P,23,/,"CO
                    
                    
                    Louisiana-Monroe","$125,000","$2,500","$122,500"
33,981,MIA,,Zachary Owings,1B,21,/,"CO
                    
                    
                    Eastern Michigan","$125,000","$50,000","$75,000"
33,982,DET,,Jimmy Kerr,3B,22,/,"CO
                    
                    
                    Michigan","$125,000","$1,500","$123,500"
33,983,SD,,Keegan Pulford-Thorpe,P,18,/,"HS
                    
                    
                    Newmarket HS (ON)","$125,000",Unsigned,
33,984,CIN,,T.J. Clarkson,P,18,/,"HS
                    
                    
                    Mesquite HS (AZ)","$125,000",Unsigned,
33,985,TEX,,Spencer Mraz,P,21,/,"CO
                    
                    
                    Miami (OH)","$125,000","$70,000","$55,000"
33,986,SF,,Nolan Dempsey,SS,22,/,"CO
                    
                    
                    California State-Fresno","$125,000","$2,500","$122,500"
33,987,TOR,,Daniel Batcher,P,18,/,"HS
                    
                    
                    George Jenkins HS (FL)","$125,000",Unsigned,
33,988,NYM,,Cole Kleszcz,OF,22,/,"CO
                    
                    
                    Azusa Pacific (CA)","$125,000","$100,000","$25,000"
33,989,MIN,,Kyle Schmidt,C,22,/,"CO
                    
                    
                    Richmond","$125,000","$1,000","$124,000"
33,990,PHI,,Thomas Little,P,17,/,"HS
                    
                    
                    Vauxhall HS (AB)","$125,000",Unsigned,
33,991,LAA,,Justin Kunz,C,22,/,"CO
                    
                    
                    Gardner-Webb (NC)","$125,000","$3,000","$122,000"
33,992,ARI,,Phillip Sikes,OF,20,/,"JC
                    
                    
                    Pima JC (AZ)","$125,000",Unsigned,
33,993,WSH,,Cutter Clawson,P,18,/,"HS
                    
                    
                    Laguna Beach HS (CA)","$125,000",Unsigned,
33,994,PIT,,Ernny Ordonez,3B,20,/,"JC
                    
                    
                    Central Arizona JC","$125,000","$75,000","$50,000"
33,995,STL,,Anthony Green,P,21,/,"JC
                    
                    
                    Jefferson JC (MO)","$125,000","$3,000","$122,000"
33,996,SEA,,Jarod Bayless,P,22,/,"CO
                    
                    
                    Dallas Baptist","$125,000","$5,000","$120,000"
33,997,ATL,,Justin Yeager,P,21,/,"CO
                    
                    
                    Southern Illinois","$125,000","$137,500","-$12,500"
33,998,TB,,Carson Coleman,P,21,/,"CO
                    
                    
                    Kentucky","$125,000",Unsigned,
33,999,COL,,Hunter Fitz-Gerald,3B,18,L / R,"HS
                    
                    
                    Stoneman Douglas HS (FL)","$125,000",Unsigned,
33,1000,CLE,,Kevin Coulter,P,22,/,"CO
                    
                    
                    Mercer (GA)","$125,000","$5,000","$120,000"
33,1001,LAD,,Julio Carrion,3B,20,R / R,"JC
                    
                    
                    Chipola JC (FL)","$125,000","$125,000",
33,1002,CHC,,Ryan Ritter,SS,18,/,"HS
                    
                    
                    Lincoln-Way East HS (IL)","$125,000",Unsigned,
33,1003,MIL,,Kevin Hardin,1B,20,/,"JC
                    
                    
                    Metropolitan JC-Maple Woods (MO)","$125,000","$110,000","$15,000"
33,1004,OAK,,Charles Hall,P,24,/,"CO
                    
                    
                    Tusculum (TN)","$125,000","$1,000","$124,000"
33,1005,NYY,,Javier Reynoso,SS,18,/,"HS
                    
                    
                    Colegio Angel David HS (PR)","$125,000","$125,000",
33,1006,HOU,,Bryan Martinez,P,22,/,"JC
                    
                    
                    Connors State JC (OK)","$125,000","$1,000","$124,000"
33,1007,BOS,,Thayer Thomas,OF,21,/,"CO
                    
                    
                    North Carolina State","$125,000",Unsigned,
34,1008,BAL,,Zach Arnold,SS,18,R / R,"HS
                    
                    
                    Great Oak HS (CA)","$125,000",Unsigned,
34,1009,KC,,Justin Fall,P,20,/,"JC
                    
                    
                    Brookdale JC (NC)","$125,000",Unsigned,
34,1010,CHW,,Chase Krogman,OF,18,/,"HS
                    
                    
                    Liberty HS (MO)","$125,000","$190,000","-$65,000"
34,1011,MIA,,Brock Love,1B,22,/,"CO
                    
                    
                    Alabama","$125,000","$90,000","$35,000"
34,1012,DET,,Sam Kessler,P,21,/,"CO
                    
                    
                    West Virginia","$125,000","$50,000","$75,000"
34,1013,SD,,Bryant Salgado,P,19,/,"JC
                    
                    
                    San Jacinto JC (TX)","$125,000",Unsigned,
34,1014,CIN,,Jason Hodges,OF,18,/,"HS
                    
                    
                    Marist HS (IL)","$125,000",Unsigned,
34,1015,TEX,,Nick Yoder,P,20,/,"JC
                    
                    
                    Rowan JC of South Jersey-Gloucester...","$125,000","$100,000","$25,000"
34,1016,SF,,Morgan Colopy,RF,18,/,"HS
                    
                    
                    Centerville HS (OH)","$125,000",Unsigned,
34,1017,TOR,,Luis Quinones,P,22,/,"JC
                    
                    
                    San Jacinto JC (TX)","$125,000","$50,000","$75,000"
34,1018,NYM,,Ryan Shinn,OF,22,/,"CO
                    
                    
                    Kentucky","$125,000","$1,000","$124,000"
34,1019,MIN,,Antoine Harris,P,18,/,"HS
                    
                    
                    Chalmette HS (LA)","$125,000",Unsigned,
34,1020,PHI,,Jalen Battles,SS,19,/,"JC
                    
                    
                    McLennan JC (TX)","$125,000",Unsigned,
34,1021,LAA,,Ridge Chapman,P,22,/,"CO
                    
                    
                    South Carolina","$125,000","$10,000","$115,000"
34,1022,ARI,,Luke Bell,P,18,/,"HS
                    
                    
                    Seton Catholic HS (AZ)","$125,000",Unsigned,
34,1023,WSH,,Tony Gomez,2B,22,/,"CO
                    
                    
                    Texas Pan American","$125,000","$10,000","$115,000"
34,1024,PIT,,Dylan Shockley,C,22,/,"CO
                    
                    
                    Rio Grande","$125,000","$15,000","$110,000"
34,1025,STL,,Ben Baird,SS,21,/,"CO
                    
                    
                    Washington","$125,000","$5,000","$120,000"
34,1026,SEA,,Christian Encarnacion-Strand,3B,19,R / R,"JC
                    
                    
                    Yavapai JC (AZ)","$125,000",Unsigned,
34,1027,ATL,,Willie Carter,LF,22,/,"CO
                    
                    
                    Webber International (FL)","$125,000","$20,000","$105,000"
34,1028,TB,,Carter Bach,P,21,/,"CO
                    
                    
                    Wake Forest (NC)","$125,000","$30,000","$95,000"
34,1029,COL,,Tanner Allen,OF,21,/,"CO
                    
                    
                    Mississippi State","$125,000",Unsigned,
34,1030,CLE,,Alec Wisely,P,21,/,"CO
                    
                    
                    South Florida","$125,000","$5,000","$120,000"
34,1031,LAD,,Francisco Martinez,P,18,/,"HS
                    
                    
                    Puerto Rico Baseball Academy (PR)","$125,000","$172,500","-$47,500"
34,1032,CHC,,Nolan Letzgus,P,18,/,"HS
                    
                    
                    Heritage HS (GA)","$125,000",Unsigned,
34,1033,MIL,,Josh Shapiro,P,22,/,"CO
                    
                    
                    Marshall","$125,000","$3,000","$122,000"
34,1034,OAK,,Kumar Nambiar,P,21,/,"CO
                    
                    
                    Yale (CT)","$125,000","$1,000","$124,000"
34,1035,NYY,,Joey Lancellotti,P,21,R / R,"CO
                    
                    
                    North Carolina-Chapel Hill","$125,000",Unsigned,
34,1036,HOU,,AJ Lee,SS,22,/,"CO
                    
                    
                    Maryland","$125,000","$1,000","$124,000"
34,1037,BOS,,Ryan Berardino,1B,22,/,"CO
                    
                    
                    Bentley (MA)","$125,000",Unsigned,
35,1038,BAL,,Justin Miknis,C,18,L / R,"HS
                    
                    
                    Dubois Central Christian HS (PA)","$125,000",Unsigned,
35,1039,KC,,Jonah Dipoto,P,22,/,"CO
                    
                    
                    California-San Diego","$125,000","$5,000","$120,000"
35,1040,CHW,,Logan Britt,P,19,R / R,"HS
                    
                    
                    Colleyville Heritage HS (TX)","$125,000",Unsigned,
35,1041,MIA,,Torin Montgomery,1B,18,/,"HS
                    
                    
                    Lake Washington HS (WA)","$125,000",Unsigned,
35,1042,DET,,Robert Klinchock,P,23,/,"CO
                    
                    
                    Shenandoah (VA)","$125,000","$1,500","$123,500"
35,1043,SD,,Keegan Collett,P,20,/,"CO
                    
                    
                    Florida Gulf Coast","$125,000","$75,000","$50,000"
35,1044,CIN,,Tanner Cooper,P,19,/,"JC
                    
                    
                    Finger Lakes JC (NY)","$125,000","$50,000","$75,000"
35,1045,TEX,,Leon Hunter,P,22,/,"CO
                    
                    
                    North Carolina A&T","$125,000","$1,000","$124,000"
35,1046,SF,,Brooks Lee,SS,18,/,"HS
                    
                    
                    San Luis Obispo HS (CA)","$125,000",Unsigned,
35,1047,TOR,,Connor Phillips,P,18,/,"HS
                    
                    
                    Magnolia West HS (TX)","$125,000",Unsigned,
35,1048,NYM,,Daniel Maldonado,OF,18,/,"HS
                    
                    
                    Carlos Beltran Baseball Academy (PR...","$125,000",Unsigned,
35,1049,MIN,,Drew Gilbert,CF,18,/,"HS
                    
                    
                    Stillwater HS (MN)","$125,000",Unsigned,
35,1050,PHI,,Michael Prosecky,P,18,/,"HS
                    
                    
                    Nazareth Academy (IL)","$125,000",Unsigned,
35,1051,LAA,,Vincent Bianchi,SS,18,/,"HS
                    
                    
                    Red Bank Catholic HS (NJ)","$125,000",Unsigned,
35,1052,ARI,,Ramsey David,SP,18,R / R,"HS
                    
                    
                    Buford HS (GA)","$125,000",Unsigned,
35,1053,WSH,,Bryce Osmond,P,18,/,"HS
                    
                    
                    Jenks HS (OK)","$125,000",Unsigned,
35,1054,PIT,,Deion Walker,CF,17,/,"HS
                    
                    
                    Hillgrove HS (GA)","$125,000","$200,000","-$75,000"
35,1055,STL,,Logan Hofmann,P,19,/,"JC
                    
                    
                    Colby JC (KS)","$125,000",Unsigned,
35,1056,SEA,,Dominic Tamez,C,18,/,"HS
                    
                    
                    Lady Bird Johnson HS (TX)","$125,000",Unsigned,
35,1057,ATL,,Anthony Hall,RF,18,/,"HS
                    
                    
                    Point Loma HS (CA)","$125,000",Unsigned,
35,1058,TB,,Mitchell Walters,P,21,/,"CO
                    
                    
                    Wichita State (KS)","$125,000","$50,000","$75,000"
35,1059,COL,,Cade Hunter,C,18,/,"HS
                    
                    
                    Lenape HS (NJ)","$125,000",Unsigned,
35,1060,CLE,,Randy Labaut,P,22,/,"CO
                    
                    
                    Arizona","$125,000","$50,000","$75,000"
35,1061,LAD,,Justin Washington,OF,22,/,"CO
                    
                    
                    Savannah State (GA)","$125,000","$50,000","$75,000"
35,1062,CHC,,Hunter Patteson,SP,19,/,"HS
                    
                    
                    Vero Beach HS (FL)","$125,000",Unsigned,
35,1063,MIL,,Odrick Pitre,SS,18,/,"JC
                    
                    
                    Alvin JC (TX)","$125,000","$75,000","$50,000"
35,1064,OAK,,Zach Rafuse,P,22,/,"CO
                    
                    
                    South Carolina-Aiken","$125,000","$1,000","$124,000"
35,1065,NYY,,Nate Espelin,P,19,/,"HS
                    
                    
                    Winchendon School (MA)","$125,000",Unsigned,
35,1066,HOU,,James Nix,RF,21,/,"JC
                    
                    
                    JC of Central Florida","$125,000","$250,000","-$125,000"
35,1067,BOS,,Chris Mauloni,P,21,/,"CO
                    
                    
                    Jacksonville","$125,000",Unsigned,
36,1068,BAL,,Trevor Kehe,OF,22,/,"CO
                    
                    
                    Colorado School of Mines","$125,000","$10,000","$115,000"
36,1069,KC,,Andy Martin,OF,18,/,"HS
                    
                    
                    Hialeah HS (FL)","$125,000",Unsigned,
36,1070,CHW,,Declan Cronin,P,21,/,"CO
                    
                    
                    Holy Cross (MA)","$125,000","$2,500","$122,500"
36,1071,MIA,,Julian Infante,1B,22,/,"CO
                    
                    
                    Vanderbilt (TN)","$125,000","$2,500","$122,500"
36,1072,DET,,Pavin Parks,3B,22,/,"CO
                    
                    
                    Kent State","$125,000","$1,500","$123,500"
36,1073,SD,,Isaiah Bennett,P,18,/,"HS
                    
                    
                    Pine Forest HS (NC)","$125,000",Unsigned,
36,1074,CIN,,Alexander Johnson,P,19,/,"HS
                    
                    
                    McKinley HS (NY)","$125,000","$125,000",
36,1075,TEX,,Donovan Benoit,P,20,/,"JC
                    
                    
                    Santa Fe JC (FL)","$125,000",Unsigned,
36,1076,SF,,Cameron Repetti,3B,18,/,"HS
                    
                    
                    Cypress HS (CA)","$125,000",Unsigned,
36,1077,TOR,,Scotty Bradley,C,22,/,"CO
                    
                    
                    Indiana","$125,000","$5,000","$120,000"
36,1078,NYM,,Tucker Flint,OF,18,/,"HS
                    
                    
                    Bishop Hendricken HS (RI)","$125,000",Unsigned,
36,1079,MIN,,Will Frisch,P,19,/,"HS
                    
                    
                    Stillwater HS (MN)","$125,000",Unsigned,
36,1080,PHI,,Cam Beauchamp,P,21,/,"CO
                    
                    
                    Indiana","$125,000","$25,000","$100,000"
36,1081,LAA,,Keaton Weisz,SS,23,/,"CO
                    
                    
                    Coastal Carolina","$125,000","$10,000","$115,000"
36,1082,ARI,,Kyle Smith,C,17,/,"HS
                    
                    
                    New Hanover HS (NC)","$125,000","$25,000","$100,000"
36,1083,WSH,,Sam Wibbels,P,18,/,"HS
                    
                    
                    Hastings HS (NE)","$125,000",Unsigned,
36,1084,PIT,,Jake Sweeney,P,19,/,"JC
                    
                    
                    Pensacola State JC (FL)","$125,000","$25,000","$100,000"
36,1085,STL,,Kyle Skeels,C,22,/,"CO
                    
                    
                    Coastal Carolina (SC)","$125,000","$10,000","$115,000"
36,1086,SEA,,C.J. Mayhue,P,18,/,"HS
                    
                    
                    Crest HS (NC)","$125,000",Unsigned,
36,1087,ATL,,Mitchell Jackson,P,17,/,"HS
                    
                    
                    Marion HS (IL)","$125,000",Unsigned,
36,1088,TB,,Shay Smiddy,P,21,/,"CO
                    
                    
                    Louisville","$125,000","$35,000","$90,000"
36,1089,COL,,Silas Ardoin,C,18,/,"HS
                    
                    
                    Sam Houston HS (LA)","$125,000",Unsigned,
36,1090,CLE,,Ryan Ramsey,P,18,/,"HS
                    
                    
                    Pascack Hills HS (NJ)","$125,000",Unsigned,
36,1091,LAD,,Matthew Kanfer,OF,22,/,"CO
                    
                    
                    Pepperdine (CA)","$125,000",Unsigned,
36,1092,CHC,,Jayson Hoopes,P,18,/,"HS
                    
                    
                    St. Augustine Prep (NJ)","$125,000",Unsigned,
36,1093,MIL,,Keegan McCarville,P,21,/,"CO
                    
                    
                    Santa Clara","$125,000","$30,000","$95,000"
36,1094,OAK,,Jake Walkinshaw,P,23,/,"CO
                    
                    
                    Southern New Hampshire","$125,000","$1,000","$124,000"
36,1095,NYY,,Montana Semmel,P,17,/,"HS
                    
                    
                    Westhill HS (CT)","$125,000","$125,000",
36,1096,HOU,,Chandler Murphy,P,18,L / R,"HS
                    
                    
                    Liberty HS (AZ)","$125,000",Unsigned,
36,1097,BOS,,Caleb Hill,P,23,/,"CO
                    
                    
                    Montana","$125,000",Unsigned,
37,1098,BAL,,Colby Thomas,RF,18,/,"HS
                    
                    
                    Valdosta HS (GA)","$125,000",Unsigned,
37,1099,KC,,Reggie Crawford,P,18,/,"CO
                    
                    
                    Connecticut","$125,000",Unsigned,
37,1100,CHW,,Garvin Alston,P,22,/,"CO
                    
                    
                    South Carolina-Aiken","$125,000","$2,500","$122,500"
37,1101,MIA,,Tyler Causey,SP,18,/,"HS
                    
                    
                    Nation Ford HS (SC)","$125,000",Unsigned,
37,1102,DET,,Kolton Ingram,P,22,L / L,"CO
                    
                    
                    Columbus State (GA)","$125,000","$1,500","$123,500"
37,1103,SD,,Owen Cobb,SS,18,/,"HS
                    
                    
                    Garfield HS (WA)","$125,000",Unsigned,
37,1104,CIN,,Caleb Van Blake,INF,22,/,"CO
                    
                    
                    California-Davis","$125,000","$5,000","$120,000"
37,1105,TEX,,Thomas Farr,P,20,/,"JC
                    
                    
                    Northwest Florida State JC","$125,000",Unsigned,
37,1106,SF,,Cole Weiss,3B,21,/,"CO
                    
                    
                    North Carolina-Wilmington","$125,000",Unsigned,
37,1107,TOR,,Andrew McInvale,P,22,/,"CO
                    
                    
                    Liberty (VA)","$125,000","$90,000","$35,000"
37,1108,NYM,,Dilan Lawson,P,18,/,"HS
                    
                    
                    Madison County HS (FL)","$125,000",Unsigned,
37,1109,MIN,,Adrian Colon-Rosado,OF,19,/,"HS
                    
                    
                    Dr. Juan J. Osuna HS (PR)","$125,000",-,
37,1110,PHI,,Brendan Bell,P,19,/,"JC
                    
                    
                    JC of Central Florida","$125,000","$50,000","$75,000"
37,1111,LAA,,Levi Usher,OF,19,/,"JC
                    
                    
                    Kirkwood JC (IA)","$125,000",Unsigned,
37,1112,ARI,,Mason Greer,1B,19,/,"HS
                    
                    
                    Collyville Heritage HS (TX)","$125,000",Unsigned,
37,1113,WSH,,Trei Cruz,SS,21,/,"CO
                    
                    
                    Rice (TX)","$125,000",Unsigned,
37,1114,PIT,,C.J. Dandeneau,P,23,/,"CO
                    
                    
                    Connecticut","$125,000","$2,000","$123,000"
37,1115,STL,,Chris Newell,OF,18,/,"HS
                    
                    
                    Malvern Prep HS (PA)","$125,000",Unsigned,
37,1116,SEA,,Cole Barr,3B,21,/,"CO
                    
                    
                    Indiana","$125,000",Unsigned,
37,1117,ATL,,Davis Schwab,P,22,/,"CO
                    
                    
                    Missouri State","$125,000","$5,000","$120,000"
37,1118,TB,,Addison Moss,P,21,/,"CO
                    
                    
                    Rice (TX)","$125,000","$125,000",
37,1119,COL,,Hayden Dunhurst,C,18,/,"HS
                    
                    
                    Pearl River Central HS (MS)","$125,000",Unsigned,
37,1120,CLE,,Jake Forrester,P,23,/,"CO
                    
                    
                    Central Washington","$125,000","$5,000","$120,000"
37,1121,LAD,,Tres Gonzalez,LF,18,/,"HS
                    
                    
                    Mount Vernon Presbyterian School (G...","$125,000",Unsigned,
37,1122,CHC,,Jaylon McLaughlin,OF,21,/,"CO
                    
                    
                    Utah","$125,000",Unsigned,
37,1123,MIL,,Abimael Gonzalez,OF,18,/,"HS
                    
                    
                    Leadership Christian Academy (PR)","$125,000","$125,000",
37,1124,OAK,,Chase Wheatcroft,P,22,/,"CO
                    
                    
                    California State-Stanislaus","$125,000","$1,000","$124,000"
37,1125,NYY,,Bryce Jarvis,P,21,L / R,"CO
                    
                    
                    Duke","$125,000",Unsigned,
37,1126,HOU,,Max Dias,3B,18,/,"HS
                    
                    
                    Porter HS (TX)","$125,000",Unsigned,
37,1127,BOS,,Connor Prielipp,SP,18,/,"HS
                    
                    
                    Tomah HS (WI)","$125,000",Unsigned,
38,1128,BAL,,Ben Pedersen,P,18,/,"HS
                    
                    
                    The Marshall School (MN)","$125,000",Unsigned,
38,1129,KC,,Augie Sylk,P,21,/,"CO
                    
                    
                    Southern California","$125,000","$25,000","$100,000"
38,1130,CHW,,Emmet Flood,P,21,/,"JC
                    
                    
                    Glendale JC (AZ)","$125,000",Unsigned,
38,1131,MIA,,Tyresse Turner,SS,19,S / R,"HS
                    
                    
                    Richard Gahr HS (CA)","$125,000",Unsigned,
38,1132,DET,,Dan Pruitt,1B,20,/,"JC
                    
                    
                    Western Oklahoma State JC","$125,000",Unsigned,
38,1133,SD,,Cole Roberts,SS,18,/,"HS
                    
                    
                    Santa Fe Christian HS (CA)","$125,000",Unsigned,
38,1134,CIN,,Max Romero,C,18,/,"HS
                    
                    
                    Pembroke Pines HS (FL)","$125,000",Unsigned,
38,1135,TEX,,Jamarcus Lang,P,20,/,"JC
                    
                    
                    Enterprise State JC (AL)","$125,000","$30,000","$95,000"
38,1136,SF,,Will Rigney,P,18,/,"HS
                    
                    
                    Midway HS (TX)","$125,000",Unsigned,
38,1137,TOR,,Ryan Sloniger,C,22,/,"CO
                    
                    
                    Pennsylvania State","$125,000","$1,000","$124,000"
38,1138,NYM,,Casey Slattery,1B,20,/,"JC
                    
                    
                    Glendale JC (AZ)","$125,000",Unsigned,
38,1139,MIN,,Zack Mathis,SS,20,/,"JC
                    
                    
                    San Joaquin Delta JC (CA)","$125,000",Unsigned,
38,1140,PHI,,Josh Hendrickson,P,21,/,"CO
                    
                    
                    San Diego (CA)","$125,000","$75,000","$50,000"
38,1141,LAA,,Luke Boyd,P,21,/,"CO
                    
                    
                    Baylor (TX)","$125,000",Unsigned,
38,1142,ARI,,Ryan Vanderhei,P,18,R / R,"HS
                    
                    
                    Estrella Foothills HS (AZ)","$125,000",Unsigned,
38,1143,WSH,,Tyler LaRue,C,19,/,"HS
                    
                    
                    Blanco HS (TX)","$125,000",Unsigned,
38,1144,PIT,,Christian Gordon,RF,18,R / L,"HS
                    
                    
                    Liberty Christian Academy (VA)","$125,000",Unsigned,
38,1145,STL,,Kurtis Byrne,C,18,/,"HS
                    
                    
                    Christian Brothers College HS (MO)","$125,000",Unsigned,
38,1146,SEA,,Jackson Lancaster,CF,20,/,"JC
                    
                    
                    Itawamba JC (MS)","$125,000",Unsigned,
38,1147,ATL,,Grant Mathews,OF,23,/,"CO
                    
                    
                    Tulane (LA)","$125,000",Unsigned,
38,1148,TB,,Angelo Armenta,SS,23,/,"CO
                    
                    
                    San Diego State (CA)","$125,000","$1,000","$124,000"
38,1149,COL,,Darius Perry,C,18,R / R,"HS
                    
                    
                    La Mirada HS (CA)","$125,000",Unsigned,
38,1150,CLE,,Jake Eissler,P,21,/,"CO
                    
                    
                    Texas Christian","$125,000",Unsigned,
