Round,Pick,Team,,Player,Pos,Age,B/T,Pre-Draft Team,Slotted Bonus,Signed Bonus,+/- Diff
31,918,SD,,Tyler Benson,OF,21,/,"CO
                    
                    
                    Bloomsburg (PA)","$125,000","$50,000","$75,000"
31,919,TB,,Chris Williams,C,20,R / R,"CO
                    
                    
                    Clemson (SC)","$125,000",Unsigned,
31,920,ATL,,Ryan Miller,P,21,R / R,"CO
                    
                    
                    Clemson","$125,000",Unsigned,
31,921,OAK,,Brandon Withers,P,23,/,"CO
                    
                    
                    James Madison","$125,000","$1,000","$124,000"
31,922,ARI,,Cole Percival,P,18,R / R,"HS
                    
                    
                    Riverside Poly HS (CA)","$125,000",Unsigned,
31,923,PHI,,Danny Mayer,OF,22,/,"CO
                    
                    
                    Pacific","$125,000","$50,000","$75,000"
31,924,MIL,,Rylan Kaufman,P,18,/,"HS
                    
                    
                    Friendswood HS (TX)","$125,000",Unsigned,
31,925,LAA,,Jon Malmin,P,22,/,"CO
                    
                    
                    Texas","$125,000","$3,000","$122,000"
31,926,COL,,Reagan Biechler,P,22,/,"CO
                    
                    
                    Wichita State (KS)","$125,000","$1,000","$124,000"
31,927,CHW,,Parker Rigler,P,22,/,"CO
                    
                    
                    Kansas State","$125,000","$1,000","$124,000"
31,928,PIT,,Jesse Medrano,3B,22,/,"CO
                    
                    
                    California State-Fresno","$125,000","$2,000","$123,000"
31,929,MIA,,Harrison White,OF,22,/,"CO
                    
                    
                    Yale (CT)","$125,000","$1,000","$124,000"
31,930,KC,,Justin Vought,C,18,/,"HS
                    
                    
                    Wyoming Valley West HS (PA)","$125,000",Unsigned,
31,931,HOU,,Cole Watts,SP,21,/,"JC
                    
                    
                    Skyline JC (CA)","$125,000","$20,000","$105,000"
31,932,NYY,,Jimmy Herron,OF,20,R / L,"CO
                    
                    
                    Duke","$125,000",Unsigned,
31,933,SEA,,Ryan Costello,3B,21,/,"CO
                    
                    
                    Central Connecticut State","$125,000","$5,000","$120,000"
31,934,STL,,Saul Garza,C,19,/,"HS
                    
                    
                    North HS (TX)","$125,000",Unsigned,
31,935,DET,,Nick Storz,P,19,/,"HS
                    
                    
                    Poly Prep Country Day School (NY)","$125,000",Unsigned,
31,936,SF,,Keenan Bartlett,P,21,/,"CO
                    
                    
                    Richmond","$125,000","$40,000","$85,000"
31,937,NYM,,Ryan Selmer,P,23,/,"CO
                    
                    
                    Maryland","$125,000","$50,000","$75,000"
31,938,BAL,,Robbie Thorburn,OF,22,/,"CO
                    
                    
                    North Carolina-Wilmington","$125,000","$2,500","$122,500"
31,939,TOR,,Graham Spraker,RP,22,/,"CO
                    
                    
                    Quincy (IL)","$125,000","$1,000","$124,000"
31,940,LAD,,Hunter Mercado-Hood,OF,22,/,"CO
                    
                    
                    San Diego (CA)","$125,000",Unsigned,
31,941,BOS,,Michael Osinski,3B,21,/,"CO
                    
                    
                    Longwood (VA)","$125,000","$25,000","$100,000"
31,942,CLE,,Asa Lacy,P,18,/,"HS
                    
                    
                    Tivy HS (TX)","$125,000",Unsigned,
31,943,WSH,,Jeremy McKinney,P,22,/,"CO
                    
                    
                    Indiana State","$125,000","$5,000","$120,000"
31,944,TEX,,Griff McGarry,P,18,/,"HS
                    
                    
                    Menlo HS (CA)","$125,000",Unsigned,
31,945,CHC,,Ramsey Romano,3B,22,/,"CO
                    
                    
                    California State-Long Beach","$125,000","$10,000","$115,000"
32,946,MIN,,Nick Brown,P,22,/,"CO
                    
                    
                    William & Mary (VA)","$125,000","$1,000","$124,000"
32,947,CIN,,Michael Bono,P,20,/,"CO
                    
                    
                    Santa Clara (CA)","$125,000","$25,000","$100,000"
32,948,SD,,Matthew Batten,SS,22,/,"CO
                    
                    
                    Quinnipiac","$125,000","$1,000","$124,000"
32,949,TB,,Seaver Whalen,3B,22,/,"CO
                    
                    
                    Lewis-Clark State (ID)","$125,000","$2,000","$123,000"
32,950,ATL,,Reid Detmers,P,18,L / L,"HS
                    
                    
                    Rancho Bernardo HS (CA)","$125,000",Unsigned,
32,951,OAK,,Caleb Evans,P,22,/,"CO
                    
                    
                    Liberty (VA)","$125,000","$1,000","$124,000"
32,952,ARI,,Will Gorman,OF,22,/,"CO
                    
                    
                    Rochester Institute of Technology","$125,000","$2,500","$122,500"
32,953,PHI,,Sati Santa Cruz,P,20,/,"JC
                    
                    
                    Central Arizona JC","$125,000","$40,000","$85,000"
32,954,MIL,,Miller Hogan,P,21,/,"CO
                    
                    
                    St. Louis (MO)","$125,000",Unsigned,
32,955,LAA,,David MacKinnon,1B,22,R / R,"CO
                    
                    
                    Hartford (CT)","$125,000","$3,000","$122,000"
32,956,COL,,Moises Ceja,P,21,/,"CO
                    
                    
                    California-Los Angeles","$125,000","$1,000","$124,000"
32,957,CHW,,Greg Minier,P,21,/,"CO
                    
                    
                    Washington","$125,000","$1,000","$124,000"
32,958,PIT,,Hector Quinones,P,23,/,"CO
                    
                    
                    Midway University","$125,000","$2,000","$123,000"
32,959,MIA,,Elliott Barzilli,3B,22,/,"CO
                    
                    
                    Texas Christian","$125,000","$1,000","$124,000"
32,960,KC,,Andrew Beckwith,P,22,/,"CO
                    
                    
                    Coastal Carolina","$125,000","$1,000","$124,000"
32,961,HOU,,Martin Figueroa,C,21,/,"CO
                    
                    
                    Rhode Island","$125,000","$1,000","$124,000"
32,962,NYY,,Alika Williams,SS,18,/,"HS
                    
                    
                    Rancho Bernardo HS (CA)","$125,000",Unsigned,
32,963,SEA,,Ryan Garcia,1B,22,/,"CO
                    
                    
                    Point Loma Nazarene","$125,000","$5,000","$120,000"
32,964,STL,,Cameron Knight,C,22,/,"CO
                    
                    
                    Arkansas-Little Rock","$125,000","$3,000","$122,000"
32,965,DET,,Drew Carlton,P,21,R / R,"CO
                    
                    
                    Florida State","$125,000","$125,000",
32,966,SF,,Blake Rivera,P,19,/,"JC
                    
                    
                    Wallace State JC (AL)","$125,000",Unsigned,
32,967,NYM,,Kaylor Chafin,P,22,/,"CO
                    
                    
                    Texas A&M","$125,000",Unsigned,
32,968,BAL,,Max Hogan,2B,23,/,"CO
                    
                    
                    Missouri Southern State","$125,000","$2,500","$122,500"
32,969,TOR,,Jacob Condra-Bogan,P,22,/,"CO
                    
                    
                    Georgia Southern","$125,000",Unsigned,
32,970,LAD,,Tyler Adkison,OF,22,/,"CO
                    
                    
                    San Diego State (CA)","$125,000","$80,000","$45,000"
32,971,BOS,,Taylor Ahearn,P,22,/,"CO
                    
                    
                    California State-San Marcos","$125,000","$5,000","$120,000"
32,972,CLE,,Mitch Reeves,OF,22,/,"CO
                    
                    
                    Florida Southern","$125,000","$5,000","$120,000"
32,973,WSH,,Phil Caulfield,2B,22,/,"CO
                    
                    
                    Loyola Marymount","$125,000","$2,500","$122,500"
32,974,TEX,,Will Moriarty,P,18,/,"HS
                    
                    
                    South Oldham HS (KY)","$125,000",Unsigned,
32,975,CHC,,Hunter Ruth,P,18,/,"HS
                    
                    
                    Buchholz HS (FL)","$125,000",Unsigned,
33,976,MIN,,J.J. Robinson,1B,24,/,"CO
                    
                    
                    Lewis-Clark State (ID)","$125,000","$1,000","$124,000"
33,977,CIN,,Brady McConnell,SS,19,/,"HS
                    
                    
                    Merritt Island HS (FL)","$125,000",Unsigned,
33,978,SD,,Caleb Boushley,SP,23,R / R,"CO
                    
                    
                    Wisconsin-La Crosse","$125,000","$1,000","$124,000"
33,979,TB,,Ivan Pelaez,P,23,/,"CO
                    
                    
                    Faulkner (AL)","$125,000","$2,000","$123,000"
33,980,ATL,,Chris McMahon,P,18,/,"HS
                    
                    
                    West Chester Rustin HS (PA)","$125,000",Unsigned,
33,981,OAK,,Jake Lumley,2B,22,/,"CO
                    
                    
                    Canisius College (NY)","$125,000","$1,000","$124,000"
33,982,ARI,,Renae Martinez,C,23,R / R,"CO
                    
                    
                    Oklahoma","$125,000","$2,500","$122,500"
33,983,PHI,,Ben Brown,P,17,/,"HS
                    
                    
                    Melville HS (NY)","$125,000","$60,000","$65,000"
33,984,MIL,,Kyle Jacobsen,OF,19,/,"HS
                    
                    
                    Allatoona HS (GA)","$125,000",Unsigned,
33,985,LAA,,Tyler Walsh,SS,22,/,"CO
                    
                    
                    Belmont (TN)","$125,000","$3,000","$122,000"
33,986,COL,,Alec Byrd,P,22,/,"CO
                    
                    
                    Florida State","$125,000","$1,000","$124,000"
33,987,CHW,,Kevin George,P,22,/,"CO
                    
                    
                    Menlo (CA)","$125,000","$1,000","$124,000"
33,988,PIT,,Ryan Valdes,P,24,/,"CO
                    
                    
                    South Florida","$125,000","$2,000","$123,000"
33,989,MIA,,Kyle Farjad,P,23,/,"JC
                    
                    
                    Palm Beach State JC (FL)","$125,000","$20,000","$105,000"
33,990,KC,,Damon Olds,P,22,/,"CO
                    
                    
                    Indiana State","$125,000","$1,000","$124,000"
33,991,HOU,,Reid Russell,OF,21,/,"CO
                    
                    
                    Lamar (TX)","$125,000","$1,000","$124,000"
33,992,NYY,,Jacob Stevens,P,21,/,"CO
                    
                    
                    Boston College (MA)","$125,000",Unsigned,
33,993,SEA,,Chris Castellanos,P,22,/,"CO
                    
                    
                    Stanford (CA)","$125,000","$5,000","$120,000"
33,994,STL,,Taylor Bryant,2B,22,/,"CO
                    
                    
                    California State-Fullerton","$125,000","$25,000","$100,000"
33,995,DET,,Jake Nelson,P,20,/,"CO
                    
                    
                    Pennsylvania","$125,000",Unsigned,
33,996,SF,,Peyton Maddox,C,20,/,"CO
                    
                    
                    Virginia Military Institute","$125,000",Unsigned,
33,997,NYM,,Mac Lozer,P,22,/,"CO
                    
                    
                    Michigan","$125,000","$5,000","$120,000"
33,998,BAL,,Ryan Wilson,P,20,/,"CO
                    
                    
                    Pepperdine","$125,000","$125,000",
33,999,TOR,,Matt Gunter,P,22,/,"CO
                    
                    
                    Hawaii Pacific","$125,000","$1,000","$124,000"
33,1000,LAD,,Brett de Geus,RP,19,R / R,"JC
                    
                    
                    Cabrillo JC (CA)","$125,000","$75,000","$50,000"
33,1001,BOS,,Tanner Raiburn,P,22,/,"CO
                    
                    
                    Grambling State (LA)","$125,000","$5,000","$120,000"
33,1002,CLE,,Michael Cooper,1B,17,/,"HS
                    
                    
                    Ridge Point HS (TX)","$125,000","$125,000",
33,1003,WSH,,Adalberto Carrillo,C,22,/,"CO
                    
                    
                    Southern California","$125,000","$125,000",
33,1004,TEX,,Troy Newell,P,21,/,"JC
                    
                    
                    Jefferson JC (MO)","$125,000",Unsigned,
33,1005,CHC,,Joe Donovan,C,18,/,"HS
                    
                    
                    Westmont HS (IL)","$125,000",Unsigned,
34,1006,MIN,,Max Meyer,SP,18,L / R,"HS
                    
                    
                    Woodbury HS (MN)","$125,000",Unsigned,
34,1007,CIN,,R.J. Barnes,OF,18,/,"HS
                    
                    
                    Sycamore HS (OH)","$125,000",Unsigned,
34,1008,SD,,Henry Marchese,OF,18,/,"HS
                    
                    
                    Stevenson HS (IL)","$125,000",Unsigned,
34,1009,TB,,Trey Hair,2B,22,/,"CO
                    
                    
                    Evansville (IN)","$125,000","$2,000","$123,000"
34,1010,ATL,,Ricky Negron,3B,22,/,"CO
                    
                    
                    Tampa (FL)","$125,000",-,"$125,000"
34,1011,OAK,,Justin Jones,2B,23,/,"CO
                    
                    
                    Nevada-Las Vegas","$125,000","$1,000","$124,000"
34,1012,ARI,,Dan Swain,OF,22,/,"CO
                    
                    
                    Siena (NY)","$125,000","$2,500","$122,500"
34,1013,PHI,,Kyle Hurt,P,19,/,"HS
                    
                    
                    Torrey Pines HS (CA)","$125,000",Unsigned,
34,1014,MIL,,Garrett Crochet,RP,18,L / L,"HS
                    
                    
                    Ocean Springs HS (MS)","$125,000",Unsigned,
34,1015,LAA,,Weston Smith,P,18,/,"HS
                    
                    
                    O'Connor HS (TX)","$125,000",Unsigned,
34,1016,COL,,Hayden Roberts,P,21,/,"CO
                    
                    
                    Southern Mississippi","$125,000","$20,000","$105,000"
34,1017,CHW,,Michael McCormick,P,23,/,"CO
                    
                    
                    Eastern Illinois","$125,000","$1,000","$124,000"
34,1018,PIT,,Mason Ward,P,22,/,"CO
                    
                    
                    Kennesaw State","$125,000","$2,000","$123,000"
34,1019,MIA,,Karl Craigie,P,22,/,"CO
                    
                    
                    Texas-San Antonio","$125,000","$1,000","$124,000"
34,1020,KC,,Jack Klein,P,23,/,Stanford,"$125,000","$1,000","$124,000"
34,1021,HOU,,Noel Pinto,P,21,/,"JC
                    
                    
                    Connors State JC (OK)","$125,000","$10,000","$115,000"
34,1022,NYY,,Jordan Butler,P,18,/,"HS
                    
                    
                    Braulio Alonso HS (FL)","$125,000",Unsigned,
34,1023,SEA,,David Hesslink,P,22,/,"CO
                    
                    
                    Massachusetts Tech","$125,000","$20,000","$105,000"
34,1024,STL,,Cory Malcom,P,22,/,"CO
                    
                    
                    Arkansas","$125,000","$3,000","$122,000"
34,1025,DET,,Ro Coleman,P,22,S / R,"CO
                    
                    
                    Vanderbilt (TN)","$125,000","$1,500","$123,500"
34,1026,SF,,Conner Nurse,P,17,/,"HS
                    
                    
                    Ridge Community HS (FL)","$125,000","$250,000","-$125,000"
34,1027,NYM,,Jake Eder,P,18,/,"HS
                    
                    
                    Calvary Christian Academy (FL)","$125,000",Unsigned,
34,1028,BAL,,Tim Naughton,P,21,R / R,"CO
                    
                    
                    North Carolina State","$125,000","$125,000",
34,1029,TOR,,Maverik Buffo,P,21,/,"CO
                    
                    
                    Brigham Young (UT)","$125,000","$50,000","$75,000"
34,1030,LAD,,Dan Jagiello,P,22,/,"CO
                    
                    
                    Long Island-Post (NY)","$125,000","$4,000","$121,000"
34,1031,BOS,,Luis Torres,OF,18,/,"HS
                    
                    
                    Colon HS (PR)","$125,000","$50,000","$75,000"
34,1032,CLE,,Cole Turney,OF,18,/,"HS
                    
                    
                    Travis HS (TX)","$125,000",Unsigned,
34,1033,WSH,,Bennett Sousa,RP,22,L / L,"CO
                    
                    
                    Virginia","$125,000",Unsigned,
34,1034,TEX,,Edmond Americaan,OF,20,/,"JC
                    
                    
                    Chipola JC (FL)","$125,000",Unsigned,
34,1035,CHC,,Andrew Karp,P,21,/,"CO
                    
                    
                    Florida State","$125,000",Unsigned,
35,1036,MIN,,Adam Oviedo,SS,18,/,"HS
                    
                    
                    Alvarado HS (TX)","$125,000",Unsigned,
35,1037,CIN,,Stephen Keller,P,19,/,"HS
                    
                    
                    Hargrave HS (TX)","$125,000","$100,000","$25,000"
35,1038,SD,,Kevin Abel,P,18,/,"HS
                    
                    
                    Madison HS (CA)","$125,000",Unsigned,
35,1039,TB,,Garrett Anderson,P,22,/,"CO
                    
                    
                    Florida Gulf Coast","$125,000","$2,000","$123,000"
35,1040,ATL,,Jason Rooks,OF,18,/,"HS
                    
                    
                    Walton HS (GA)","$125,000",Unsigned,
35,1041,OAK,,Cooper Goldby,C,22,/,"CO
                    
                    
                    Lewis-Clark State (ID)","$125,000","$1,000","$124,000"
35,1042,ARI,,Zach Almond,C,21,/,"CO
                    
                    
                    Catawba College (NC)","$125,000","$50,000","$75,000"
35,1043,PHI,,Brian Morrell,P,18,/,"HS
                    
                    
                    Shoreham-Wading River HS (NY)","$125,000",Unsigned,
35,1044,MIL,,Davis Bradshaw,OF,19,/,"HS
                    
                    
                    McLaurin HS (MS)","$125,000",Unsigned,
35,1045,LAA,,Brady Feigl,P,21,R / L,"CO
                    
                    
                    Mississippi","$125,000",Unsigned,
35,1046,COL,,James Notary,P,18,/,"HS
                    
                    
                    Broomfield HS (CO)","$125,000",Unsigned,
35,1047,CHW,,Riley Crean,P,18,/,"HS
                    
                    
                    Bloomington North HS (IN)","$125,000",Unsigned,
35,1048,PIT,,Drew Fischer,P,21,/,"CO
                    
                    
                    Amherst College (MA)","$125,000","$75,000","$50,000"
35,1049,MIA,,Tyler Holton,RP,21,L / L,"CO
                    
                    
                    Florida State","$125,000",Unsigned,
35,1050,KC,,Reed Rohlman,OF,22,/,"CO
                    
                    
                    Clemson","$125,000","$5,000","$120,000"
35,1051,HOU,,Trei Cruz,SS,19,/,"HS
                    
                    
                    Episcopal HS (TX)","$125,000",Unsigned,
35,1052,NYY,,Steven Williams,C,18,L / R,"HS
                    
                    
                    Deerfield-Windsor HS (GA)","$125,000",Unsigned,
35,1053,SEA,,Hunter Lonigro,P,18,/,"HS
                    
                    
                    Connellsville Area HS (PA)","$125,000",Unsigned,
35,1054,STL,,Alex Gallegos,P,19,/,"HS
                    
                    
                    Torrance HS (CA)","$125,000","$125,000",
35,1055,DET,,Jeff Criswell,P,18,/,"HS
                    
                    
                    Portage Central HS (MI)","$125,000",Unsigned,
35,1056,SF,,Dalton Combs,OF,22,/,"CO
                    
                    
                    Huntington University","$125,000","$2,500","$122,500"
35,1057,NYM,,Kyle Wilson,P,20,/,"JC
                    
                    
                    Crowder JC (MO)","$125,000","$270,000","-$145,000"
35,1058,BAL,,Keegan Collett,P,18,/,"JC
                    
                    
                    Northern Oklahoma JC","$125,000",Unsigned,
35,1059,TOR,,Brandon Polizzi,OF,21,/,"CO
                    
                    
                    California State-Dominguez Hills","$125,000","$20,000","$105,000"
35,1060,LAD,,Colby Nealy,P,21,/,"CO
                    
                    
                    Washington State","$125,000","$90,000","$35,000"
35,1061,BOS,,Trey Ganns,1B,21,/,"CO
                    
                    
                    Northern Kentucky","$125,000","$25,000","$100,000"
35,1062,CLE,,Spencer Strider,SP,18,R / R,"HS
                    
                    
                    Christian Academy of Knoxville (TN)","$125,000",Unsigned,
35,1063,WSH,,Jackson Cramer,1B,22,/,"CO
                    
                    
                    West Virginia","$125,000","$2,500","$122,500"
35,1064,TEX,,Connor Higgins,P,20,R / L,"CO
                    
                    
                    Arizona State","$125,000",Unsigned,
35,1065,CHC,,Ben Ramirez,SS,18,/,"HS
                    
                    
                    Eastlake HS (CA)","$125,000",Unsigned,
36,1066,MIN,,Josh McMinn,P,21,/,"CO
                    
                    
                    Oral Roberts (OK)","$125,000",Unsigned,
36,1067,CIN,,Logan Chapman,P,18,/,"HS
                    
                    
                    Easley HS (SC)","$125,000",Unsigned,
36,1068,SD,,Shane Muntz,C,18,/,"HS
                    
                    
                    Malvern Prep HS (PA)","$125,000",Unsigned,
36,1069,TB,,Kyle Goodbrand,P,22,/,"CO
                    
                    
                    California-San Diego","$125,000","$30,000","$95,000"
36,1070,ATL,,Chase Blueberg,P,21,/,"JC
                    
                    
                    Feather River JC (CA)","$125,000",Unsigned,
36,1071,OAK,,Logan Farrar,OF,22,/,"CO
                    
                    
                    Virginia Commonwealth","$125,000","$1,000","$124,000"
36,1072,ARI,,Boyd Vander Kooi,P,18,/,"HS
                    
                    
                    Skyline HS (AZ)","$125,000",Unsigned,
36,1073,PHI,,Joe Breaux,OF,21,/,"JC
                    
                    
                    McLennan JC (TX)","$125,000",Unsigned,
36,1074,MIL,,Kenny Corey,3B,22,/,"CO
                    
                    
                    California-Santa Barbara","$125,000","$2,500","$122,500"
36,1075,LAA,,Steven Rivas,OF,18,/,"HS
                    
                    
                    Etiwanda HS (CA)","$125,000",Unsigned,
36,1076,COL,,Michael Agis,P,22,/,"CO
                    
                    
                    Florida International","$125,000","$1,000","$124,000"
36,1077,CHW,,Alex Widmer,P,18,/,"HS
                    
                    
                    Norwayne HS (OH)","$125,000",Unsigned,
36,1078,PIT,,Ryan Hoerter,P,18,/,"HS
                    
                    
                    Indian Trail HS (WI)","$125,000",Unsigned,
36,1079,MIA,,Josh Alberius,P,23,/,"CO
                    
                    
                    Arkansas","$125,000","$1,000","$124,000"
36,1080,KC,,Brady Cox,C,22,/,"CO
                    
                    
                    Texas-Arlington","$125,000","$1,000","$124,000"
36,1081,HOU,,Josh Breaux,C,19,/,"JC
                    
                    
                    McLennan JC (TX)","$125,000",Unsigned,
36,1082,NYY,,Andrew Abbott,P,18,/,"HS
                    
                    
                    Halifax County HS (VA)","$125,000",Unsigned,
36,1083,SEA,,Heston Kjerstad,OF,18,/,"HS
                    
                    
                    Randall HS (TX)","$125,000",Unsigned,
36,1084,STL,,Michael Brdar,SS,23,/,"CO
                    
                    
                    Michigan","$125,000","$3,000","$122,000"
36,1085,DET,,Jesse Heikkinen,P,18,/,"HS
                    
                    
                    Holt HS (MI)","$125,000",Unsigned,
36,1086,SF,,Joey Marciano,P,22,/,"CO
                    
                    
                    Southern Illinois","$125,000","$2,500","$122,500"
36,1087,NYM,,Robby Kidwell,C,19,/,"JC
                    
                    
                    Brunswick JC (NC)","$125,000","$20,000","$105,000"
36,1088,BAL,,Tyler Coolbaugh,SS,23,/,"CO
                    
                    
                    Angelo State (TX)","$125,000","$2,500","$122,500"
36,1089,TOR,,Jonathan Cheshire,P,22,/,"CO
                    
                    
                    Davenport (MI)","$125,000","$1,000","$124,000"
36,1090,LAD,,Riley Richert,P,20,/,"JC
                    
                    
                    Howard JC (TX)","$125,000","$125,000",
36,1091,BOS,,Rio Gomez,RP,22,/,"CO
                    
                    
                    Arizona","$125,000","$10,000","$115,000"
36,1092,CLE,,Jorge Arellano,P,17,/,"HS
                    
                    
                    Downey HS (CA)","$125,000",Unsigned,
36,1093,WSH,,Gabe Klobosits,SP,22,L / R,"CO
                    
                    
                    Auburn (AL)","$125,000","$2,500","$122,500"
36,1094,TEX,,William Jeffry,OF,18,/,"HS
                    
                    
                    Colegio Angel David HS (PR)","$125,000","$30,000","$95,000"
36,1095,CHC,,Tanner Allen,OF,19,/,"HS
                    
                    
                    UMS-Wright Prep (AL)","$125,000",Unsigned,
37,1096,MIN,,Patrick Bailey,C,18,/ R,"HS
                    
                    
                    Wesleyan Christian Academy (NC)","$125,000",Unsigned,
37,1097,CIN,,Robert Touron,P,18,/,"HS
                    
                    
                    Gulliver Prep (FL)","$125,000",Unsigned,
37,1098,SD,,Logan Browning,P,21,/,"CO
                    
                    
                    Florida Southern","$125,000",Unsigned,
37,1099,TB,,Cole Cabrera,OF,18,/,"HS
                    
                    
                    Punahou HS (HI)","$125,000",Unsigned,
37,1100,ATL,,Dean Miller,OF,20,/,Riverside JC (CA),"$125,000",Unsigned,
37,1101,OAK,,Raymond Gill,3B,18,/,"HS
                    
                    
                    Gulliver Prep (FL)","$125,000",Unsigned,
37,1102,ARI,,David Vazquez,SS,18,/,"HS
                    
                    
                    Stoneman Douglas HS (FL)","$125,000",Unsigned,
37,1103,PHI,,Edouard Julien,2B,18,/,"HS
                    
                    
                    Cardinal-Roy SS (QC)","$125,000",Unsigned,
37,1104,MIL,,Christian Taugner,P,22,/,"CO
                    
                    
                    Brown (RI)","$125,000","$50,000","$75,000"
37,1105,LAA,,Peyton Glavine,P,18,/,"HS
                    
                    
                    Blessed Trinity Catholic HS (GA)","$125,000",Unsigned,
37,1106,COL,,Tyler Hardman,1B,18,/,"HS
                    
                    
                    Temescal Canyon HS (CA)","$125,000",Unsigned,
37,1107,CHW,,Ted Andrews,P,23,/,"CO
                    
                    
                    Tulane (LA)","$125,000","$1,000","$124,000"
37,1108,PIT,,Kyle Watson,SS,21,/,"CO
                    
                    
                    Mississippi","$125,000","$25,000","$100,000"
37,1109,MIA,,Jared Price,P,23,/,"CO
                    
                    
                    Maryland","$125,000",Unsigned,
37,1110,KC,,Trevor Hauver,2B,18,/,"HS
                    
                    
                    Perry HS (AZ)","$125,000",Unsigned,
37,1111,HOU,,Matt Merrill,P,19,/,Home School,"$125,000","$125,000",
37,1112,NYY,,Tanner Burns,P,18,/,"HS
                    
                    
                    Decatur HS (AL)","$125,000",Unsigned,
37,1113,SEA,,Jesse Franklin,OF,18,/,"HS
                    
                    
                    Seattle Prep HS (WA)","$125,000",Unsigned,
37,1114,STL,,Adam Kerner,C,18,/,"HS
                    
                    
                    Oaks Christian HS (CA)","$125,000",Unsigned,
37,1115,DET,,Shane Cooper,SS,22,/,"JC
                    
                    
                    Hutchinson JC (KS)","$125,000","$15,000","$110,000"
37,1116,SF,,Andy Rohloff,P,21,/,"CO
                    
                    
                    Central Florida","$125,000","$10,000","$115,000"
37,1117,NYM,,Josh Walker,SP,22,/,"CO
                    
                    
                    South Florida","$125,000","$50,000","$75,000"
37,1118,BAL,,Cole Haring,OF,20,/,"JC
                    
                    
                    McLennan JC (TX)","$125,000",Unsigned,
37,1119,TOR,,Justin Watts,P,23,/,"CO
                    
                    
                    Southern Indiana","$125,000","$1,000","$124,000"
37,1120,LAD,,Corey Merrill,P,22,/,"CO
                    
                    
                    Tulane (LA)","$125,000","$4,000","$121,000"
37,1121,BOS,,Carson Teel,P,21,L / L,"CO
                    
                    
                    Oklahoma State","$125,000",Unsigned,
37,1122,CLE,,Austin Martin,SS,18,R / R,"HS
                    
                    
                    Trinity Christian Academy (FL)","$125,000",Unsigned,
37,1123,WSH,,Kody Gratkowski,3B,18,/,"HS
                    
                    
                    Fairhope HS (AL)","$125,000",Unsigned,
37,1124,TEX,,Spencer Smith,C,18,/,"HS
                    
                    
                    Northern HS (NC)","$125,000",Unsigned,
37,1125,CHC,,Alex Cornwell,P,18,/,"HS
                    
                    
                    Maranatha HS (CA)","$125,000",Unsigned,
38,1126,MIN,,Ben Rodriguez,C,22,/,"CO
                    
                    
                    Pepperdine","$125,000","$1,000","$124,000"
38,1127,CIN,,Tyler Littlefield,SS,18,/,"HS
                    
                    
                    St. John Bosco HS (CA)","$125,000",Unsigned,
38,1128,SD,,Jeremy Smith,P,23,/,"CO
                    
                    
                    Southwestern Oklahoma State","$125,000","$1,000","$124,000"
38,1129,TB,,J.J. Schwarz,C,21,/,"CO
                    
                    
                    Florida","$125,000",Unsigned,
38,1130,ATL,,Adam Groesbeck,OF,22,/,"CO
                    
                    
                    Air Force (CO)","$125,000","$5,000","$120,000"
38,1131,OAK,,Wil Hoyle,2B,18,/,"HS
                    
                    
                    Jordan HS (NC)","$125,000",Unsigned,
38,1132,ARI,,Emerson Hancock,P,18,R / R,"HS
                    
                    
                    Cairo HS (GA)","$125,000",Unsigned,
38,1133,PHI,,Landon Gray,C,19,/,"JC
                    
                    
                    Weatherford JC (TX)","$125,000",Unsigned,
38,1134,MIL,,Robie Rojas,C,22,/,"CO
                    
                    
                    Sam Houston State (TX)","$125,000","$2,500","$122,500"
38,1135,LAA,,Jacob Rogers,3B,18,/,"HS
                    
                    
                    Liberty HS (NV)","$125,000",Unsigned,
38,1136,COL,,Drake Davis,P,18,/,"HS
                    
                    
                    Ralston Valley HS (CO)","$125,000",Unsigned,
38,1137,CHW,,Dylan Horvitz,C,18,/,"HS
                    
                    
                    New Trier HS (IL)","$125,000",Unsigned,
38,1138,PIT,,Ryan Peurifoy,OF,22,/,"CO
                    
                    
                    Georgia Tech","$125,000","$2,000","$123,000"
38,1139,MIA,,Cody Roberts,C,21,/,"CO
                    
                    
                    North Carolina-Chapel Hill","$125,000",Unsigned,
38,1140,KC,,Montae Bradshaw,OF,21,/,"JC
                    
                    
                    Patrick Henry JC (VA)","$125,000","$20,000","$105,000"
38,1141,HOU,,Trey Cumbie,P,21,/,"CO
                    
                    
                    Houston","$125,000",Unsigned,
38,1142,NYY,,Brent Burgess,C,20,/,"JC
                    
                    
                    Spartanburg Methodist JC (SC)","$125,000",Unsigned,
38,1143,SEA,,Kolby Somers,P,18,/,"HS
                    
                    
                    Century HS (OR)","$125,000",Unsigned,
38,1144,STL,,Jim Voyles,P,22,/,"CO
                    
                    
                    Florida State","$125,000","$3,000","$122,000"
38,1145,DET,,Steve Mann,OF,18,/,"HS
                    
                    
                    Detroit Country Day School (MI)","$125,000",Unsigned,
38,1146,BAL,,Antonio Saldana,P,18,/,"HS
                    
                    
                    Joliet Catholic HS (IL)","$125,000",Unsigned,
38,1147,NYM,,Danny Alfonzo,3B,18,/,"HS
                    
                    
                    Bayside HS (NY)","$125,000",Unsigned,
